"Outer_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoE][0]"  ,    "rms[k][0]"   ,    "rms[w][0]"   ,    "rms[T][1]"   
         200,      -6.202521404,      -4.033606881,      -4.241298415,     -0.7663004797,      -2.803108354,       2.987688674,      -7.325729893
         201,      -6.185377267,      -3.974588314,       -4.35139511,     -0.7150529074,      -2.801018611,       2.916661917,      -7.342430454
         202,      -6.215074164,      -4.048118365,      -4.254467953,     -0.7782254838,      -2.817675826,       2.969971918,      -7.343122016
         203,      -6.198028466,       -3.98888917,      -4.363919672,      -0.726801949,       -2.81553693,       2.897688544,      -7.359294253
         204,      -6.227460217,      -4.062517173,      -4.267578919,     -0.7899944611,      -2.832162191,       2.952349848,      -7.360373624
         205,      -6.210491204,      -3.965154289,      -4.376340036,     -0.7382353459,      -2.636011938,       2.879287076,       -7.37603341
         206,      -6.239394471,      -4.034476383,      -4.271594861,     -0.8008768017,      -2.794115246,       2.935345283,      -7.377475194
         207,      -6.222520591,      -4.001836338,      -4.383559999,     -0.7491626014,      -2.827127973,       2.859907218,      -7.392627879
         208,      -6.251578005,      -4.079894992,       -4.29264625,     -0.8126172975,      -2.850130707,       2.917149383,      -7.394442513
         209,      -6.234898434,      -4.027211349,      -4.400490355,     -0.7611093323,      -2.854214637,       2.841334265,      -7.409103434
         210,      -6.263695945,      -4.101981227,      -4.306311223,     -0.8245587236,      -2.872631782,       2.899919987,      -7.411267246
         211,      -6.246997254,      -4.043907416,      -4.413222844,     -0.7725771895,      -2.839136243,       2.825395012,        -7.4254017
         212,      -6.272644591,      -3.821745805,      -4.238917025,     -0.8247942454,      -2.864717914,       2.882168494,      -7.427896267
         213,      -6.258296151,      -4.026933075,      -4.389719651,     -0.7805582374,      -2.877877624,       2.801492213,      -7.441673408
         214,      -6.287252932,      -4.120899262,      -4.328955401,     -0.8459602378,      -2.903228696,       2.827440339,      -7.462723867
         215,      -6.292981027,      -4.100403872,      -4.453102245,     -0.8288769851,      -2.900405691,        2.79909238,      -7.450935494
         216,      -6.300700201,      -4.145961102,      -4.330341385,     -0.8555675124,      -2.917775934,       2.858602783,      -7.478890084
         217,      -6.303276942,       -4.11704748,      -4.468297351,     -0.8393478304,      -2.914068066,       2.748285425,      -7.465907178
         218,      -6.310845323,      -4.160540964,      -4.343969493,     -0.8659381499,       -2.93123273,       2.846551154,      -7.494722303
         219,      -6.313947681,      -4.129714631,      -4.479825364,     -0.8489882869,      -2.927191862,       2.728241462,       -7.48126176
         220,      -6.321437733,      -4.172902118,      -4.355680412,     -0.8755682157,      -2.944281569,       2.830708195,      -7.510580122
         221,      -6.324583713,      -4.141675685,      -4.491133533,     -0.8585491634,      -2.940070281,       2.710186661,      -7.496606629
         222,      -6.332074736,      -4.184853119,      -4.367435557,     -0.8851394011,      -2.957129301,       2.814466416,      -7.526381288
         223,      -6.335227192,      -4.153434784,      -4.502076474,      -0.867970418,      -2.952840239,       2.692490853,       -7.51186582
         224,      -6.342707541,      -4.196702719,      -4.379150335,     -0.8946802621,      -2.969881287,       2.798169955,      -7.542079833
         225,       -6.34584082,      -4.165094795,      -4.512821293,     -0.8773508044,      -2.965570384,       2.674925787,      -7.527012784
